Date,Tweet,ID,Time,Impressions,Engagements,Engagement Rate,Retweets,Replies,Likes,User Profile Clicks,URL Clicks,Hashtag Clicks,Detail Expands,Permalink Clicks,App Opens,App Installs,Follows,Email Tweet,Dial Phone,Media Views,Media Engagements
2020-06-28 01:45:00,Just saw something interesting about #AI. Thoughts?,3568453,01:45:00,11843,3813,0.322,737,978,518,403,226,46,344,83,4,40,78,17,4,3521,917
2020-04-20 15:16:00,Did you hear about #Gaming? Crazy stuff!,9944739,15:16:00,38884,38561,0.9917,694,625,869,230,27,77,431,225,21,31,88,19,3,1107,1368
2020-12-24 20:07:00,#FoodLover is the future! Can't wait to see what happens next.,2087579,20:07:00,49035,8935,0.1822,1970,208,3283,6,48,168,559,118,33,15,54,8,7,4791,2721
2020-04-16 10:19:00,#FoodLover is the future! Can't wait to see what happens next.,8063465,10:19:00,46855,29441,0.6283,1882,140,3262,311,128,199,410,39,36,8,82,4,6,258,1358
2020-12-11 19:36:00,#AI is the future! Can't wait to see what happens next.,8858246,19:36:00,22900,18278,0.7982,701,302,242,72,296,172,128,241,64,32,97,1,9,1556,423
2020-12-24 19:22:00,Did you hear about #AI? Crazy stuff!,6495067,19:22:00,24722,22321,0.9029,1785,115,477,410,262,122,610,307,48,8,9,16,3,2569,2958
2020-04-26 15:24:00,Loving the latest updates on #AI!,9296409,15:24:00,26279,15340,0.5837,1903,117,3699,61,244,191,202,59,15,38,79,12,6,761,2431
2020-02-08 12:23:00,"I just read an article on #Football, and it's amazing!",7345552,12:23:00,45550,34145,0.7496,257,89,3502,150,176,101,345,307,55,3,3,12,3,4452,2484
2020-04-25 15:25:00,#Football is the future! Can't wait to see what happens next.,9122589,15:25:00,38926,4330,0.1112,1691,908,3178,23,43,146,586,157,45,30,75,20,7,572,1164
2020-10-14 21:11:00,Just saw something interesting about #Gaming. Thoughts?,2431961,21:11:00,25637,3824,0.1492,1832,370,1088,306,48,3,373,198,56,38,7,4,8,174,2695
2020-01-17 19:00:00,"I just read an article on #AI, and it's amazing!",4935290,19:00:00,45651,25332,0.5549,575,897,1520,315,171,31,524,392,21,11,36,17,2,151,136
2020-10-22 06:50:00,#FoodLover is the future! Can't wait to see what happens next.,2145682,06:50:00,16477,13860,0.8412,278,945,733,344,280,29,79,394,26,38,52,0,3,2439,590
2020-12-04 12:40:00,#FoodLover is the future! Can't wait to see what happens next.,8345600,12:40:00,47033,35894,0.7632,904,123,44,499,192,56,566,255,16,32,79,3,4,3685,116
2020-05-04 09:54:00,Just saw something interesting about #Gaming. Thoughts?,6746003,09:54:00,43694,30655,0.7016,988,805,4001,408,240,72,87,74,35,11,83,7,4,866,490
2020-07-17 20:06:00,#Football is the future! Can't wait to see what happens next.,5198898,20:06:00,32896,3567,0.1084,1720,168,3054,100,199,89,159,99,13,6,14,2,1,2053,770
2020-03-29 11:40:00,"I just read an article on #AI, and it's amazing!",1137417,11:40:00,47728,22460,0.4706,1916,718,2456,303,288,53,19,171,16,0,30,10,10,357,323
2020-10-30 05:27:00,Did you hear about #FoodLover? Crazy stuff!,5577929,05:27:00,14532,2214,0.1524,356,425,4592,390,177,120,271,335,93,20,19,14,8,4980,2893
2020-01-22 20:33:00,Did you hear about #BreakingNews? Crazy stuff!,5118703,20:33:00,27170,25699,0.9459,124,967,1920,212,251,124,420,391,28,37,31,14,6,954,2619
2020-09-09 05:42:00,Just saw something interesting about #FoodLover. Thoughts?,8713093,05:42:00,38212,19853,0.5195,370,93,3392,395,166,164,497,5,84,16,55,7,4,2025,1654
2020-06-25 00:29:00,#Gaming is the future! Can't wait to see what happens next.,1686523,00:29:00,19373,4217,0.2177,1754,141,1670,285,160,119,532,147,57,5,77,13,6,3966,1143
2020-12-28 17:00:00,"I just read an article on #Football, and it's amazing!",5480713,17:00:00,34044,4669,0.1371,1145,965,1741,419,46,135,649,137,45,24,87,7,2,3944,1405
2020-05-30 08:04:00,Just saw something interesting about #BreakingNews. Thoughts?,9133192,08:04:00,47065,25233,0.5361,467,341,338,327,241,170,571,22,8,35,27,8,2,485,217
2020-04-15 22:59:00,Did you hear about #BreakingNews? Crazy stuff!,4667809,22:59:00,47193,33036,0.7,1085,373,266,379,125,121,145,32,58,48,64,15,9,78,865
2020-06-08 10:48:00,Did you hear about #Football? Crazy stuff!,2355326,10:48:00,26395,10778,0.4083,474,508,525,52,289,64,228,289,77,24,24,9,9,4953,1541
2020-11-07 07:51:00,#AI is the future! Can't wait to see what happens next.,6145670,07:51:00,32004,16036,0.5011,576,314,2102,273,167,199,593,186,67,37,55,1,9,1604,2695
2020-05-21 23:08:00,Did you hear about #AI? Crazy stuff!,5365970,23:08:00,41018,40243,0.9811,201,747,850,418,23,33,13,34,79,48,40,1,9,3260,556
2020-08-12 08:03:00,Did you hear about #FoodLover? Crazy stuff!,3546675,08:03:00,12169,9734,0.7999,153,753,1250,17,157,97,225,74,95,3,92,8,10,101,364
2020-09-20 16:54:00,Loving the latest updates on #FoodLover!,1367167,16:54:00,46027,38032,0.8263,1078,934,3225,188,119,12,601,266,68,2,7,10,0,1861,2677
2020-03-30 12:18:00,Did you hear about #Gaming? Crazy stuff!,5157212,12:18:00,46138,14793,0.3206,600,331,3301,314,243,136,124,104,99,33,73,14,4,3435,105
2020-04-27 07:25:00,#Football is the future! Can't wait to see what happens next.,1698435,07:25:00,24305,4171,0.1716,1015,172,1059,477,259,128,35,86,43,16,8,7,9,1255,475
2020-10-10 12:03:00,Loving the latest updates on #Football!,2543202,12:03:00,46831,4931,0.1053,321,284,3663,408,185,82,547,258,18,50,40,16,9,1192,1672
2020-05-29 14:09:00,#BreakingNews is the future! Can't wait to see what happens next.,3580301,14:09:00,40269,36299,0.9014,1209,457,1314,300,168,175,296,204,43,19,46,15,0,1232,1421
2020-01-04 19:45:00,Loving the latest updates on #BreakingNews!,6801177,19:45:00,47719,43503,0.9116,1734,428,2999,188,269,46,37,189,44,22,90,1,10,2131,683
2020-09-26 05:49:00,Loving the latest updates on #BreakingNews!,4636533,05:49:00,22570,8674,0.3843,1925,678,692,419,134,115,598,321,90,48,56,10,7,4526,2934
2020-09-07 01:00:00,"I just read an article on #FoodLover, and it's amazing!",3875897,01:00:00,7507,3656,0.487,783,757,2034,335,119,23,190,22,39,36,38,20,0,3976,1406
2020-02-05 10:10:00,Did you hear about #Gaming? Crazy stuff!,7314580,10:10:00,18957,17641,0.9306,1621,254,562,102,292,158,292,153,69,31,41,6,0,3583,2403
2020-03-06 16:25:00,#FoodLover is the future! Can't wait to see what happens next.,7054086,16:25:00,9226,399,0.0432,1757,571,4845,478,124,127,418,151,100,24,21,14,8,2277,901
2020-02-23 13:19:00,"I just read an article on #AI, and it's amazing!",7873985,13:19:00,33902,23765,0.701,563,967,925,231,264,76,110,160,66,40,79,13,1,2171,2305
2020-03-26 03:10:00,#Gaming is the future! Can't wait to see what happens next.,2087091,03:10:00,28929,21293,0.736,1686,242,1235,104,76,115,80,305,18,9,11,8,8,2060,954
2020-12-10 00:26:00,Loving the latest updates on #BreakingNews!,2790335,00:26:00,27670,12143,0.4389,267,329,1266,280,50,22,573,360,25,32,15,6,10,2926,1346
2020-05-27 03:48:00,Did you hear about #Gaming? Crazy stuff!,6088797,03:48:00,42050,23779,0.5655,656,703,1054,355,291,148,165,88,1,42,27,1,4,3403,1488
2020-09-11 20:39:00,#Football is the future! Can't wait to see what happens next.,7786787,20:39:00,10504,315,0.03,1258,682,3997,88,175,55,78,297,94,27,0,13,0,698,663
2020-03-03 02:23:00,Did you hear about #BreakingNews? Crazy stuff!,3164546,02:23:00,3443,1643,0.4772,1260,623,2243,159,251,92,371,294,38,37,76,4,5,4101,1412
2020-02-12 08:21:00,Did you hear about #AI? Crazy stuff!,3386163,08:21:00,14237,7510,0.5275,199,352,4838,45,11,6,582,372,80,12,30,19,9,4576,470
2020-01-08 15:34:00,Just saw something interesting about #BreakingNews. Thoughts?,4854005,15:34:00,13908,11568,0.8318,776,279,1903,441,91,196,120,338,97,36,72,0,3,4345,1047
2020-10-21 06:04:00,Just saw something interesting about #BreakingNews. Thoughts?,2625875,06:04:00,38439,31463,0.8185,1502,858,2627,287,80,160,463,325,35,45,75,12,9,1836,588
2020-10-15 01:39:00,Just saw something interesting about #AI. Thoughts?,8679499,01:39:00,17054,8348,0.4895,709,708,2540,147,65,113,138,373,30,7,42,19,6,4540,672
2020-06-26 00:04:00,Loving the latest updates on #BreakingNews!,5324198,00:04:00,34446,5078,0.1474,1676,978,4115,229,180,122,116,116,34,19,31,18,1,4642,169
2020-10-20 03:31:00,Did you hear about #Football? Crazy stuff!,6264760,03:31:00,8022,7711,0.9612,1385,64,136,301,87,17,54,325,34,29,2,15,0,2064,741
2020-06-08 12:05:00,Just saw something interesting about #FoodLover. Thoughts?,4421781,12:05:00,2129,757,0.3556,584,350,2500,186,48,66,14,225,24,48,81,17,9,1903,128
2020-07-24 20:11:00,Just saw something interesting about #Football. Thoughts?,6128308,20:11:00,45311,39331,0.868,729,423,1828,329,240,32,493,355,24,10,46,11,5,4972,1948
2020-08-06 21:12:00,"I just read an article on #FoodLover, and it's amazing!",7138076,21:12:00,26441,13237,0.5006,1384,129,1901,155,55,146,332,131,59,19,94,0,0,868,2551
2020-08-13 19:41:00,Just saw something interesting about #Gaming. Thoughts?,6437793,19:41:00,13312,439,0.033,1859,899,975,372,33,177,157,18,16,27,93,2,10,3161,443
2020-06-23 10:44:00,#FoodLover is the future! Can't wait to see what happens next.,9432550,10:44:00,15331,10226,0.667,703,246,3646,28,192,47,263,399,30,48,38,9,9,4716,1698
2020-05-02 23:47:00,"I just read an article on #AI, and it's amazing!",4750081,23:47:00,15753,12144,0.7709,1553,19,4535,289,289,89,468,39,7,22,18,18,0,1710,415
2020-09-04 23:29:00,#FoodLover is the future! Can't wait to see what happens next.,9607005,23:29:00,22294,5473,0.2455,678,432,468,142,219,175,219,160,26,6,95,16,7,2120,643
2020-10-12 20:45:00,Just saw something interesting about #AI. Thoughts?,7057211,20:45:00,33546,23046,0.687,951,828,1183,248,31,71,307,199,65,36,62,11,1,1521,1541
2020-12-11 20:06:00,Just saw something interesting about #BreakingNews. Thoughts?,6474964,20:06:00,12096,2619,0.2165,1264,139,3322,57,228,144,403,15,34,32,54,15,9,631,1287
2020-10-30 04:41:00,#Gaming is the future! Can't wait to see what happens next.,4917321,04:41:00,6085,2473,0.4064,13,408,3043,153,90,56,77,112,60,49,59,3,6,1585,1350
2020-04-28 09:07:00,Did you hear about #Football? Crazy stuff!,2812852,09:07:00,8700,691,0.0794,732,634,547,266,294,122,259,314,10,17,62,8,1,300,2012
2020-07-17 23:16:00,Did you hear about #Gaming? Crazy stuff!,5890623,23:16:00,27676,4932,0.1782,532,379,1919,207,259,3,501,265,51,10,25,9,0,1097,2373
2020-09-09 11:18:00,"I just read an article on #Gaming, and it's amazing!",5384593,11:18:00,9985,983,0.0984,1419,839,508,174,116,76,444,162,94,46,20,9,4,4522,357
2020-12-26 03:06:00,Loving the latest updates on #FoodLover!,7404764,03:06:00,9908,6808,0.6871,270,767,1529,359,92,52,65,242,5,3,41,15,1,710,672
2020-11-16 07:17:00,Just saw something interesting about #Football. Thoughts?,8948346,07:17:00,10320,1606,0.1556,755,143,1564,405,77,184,291,289,56,22,83,9,3,988,351
2020-11-16 01:28:00,Just saw something interesting about #FoodLover. Thoughts?,8025833,01:28:00,4055,372,0.0917,1906,202,4153,300,42,42,263,364,100,33,7,1,1,3744,679
2020-07-06 00:36:00,"I just read an article on #BreakingNews, and it's amazing!",3562509,00:36:00,6690,817,0.1221,635,779,3347,175,35,115,281,322,32,8,62,5,3,2222,2213
2020-12-08 13:59:00,Just saw something interesting about #Gaming. Thoughts?,3530075,13:59:00,5953,2384,0.4005,1819,291,3656,163,109,169,133,111,25,31,13,5,4,2841,375
2020-09-02 00:23:00,Did you hear about #BreakingNews? Crazy stuff!,7940321,00:23:00,40739,23351,0.5732,1468,672,1557,374,181,170,346,272,35,14,47,7,0,1796,2103
2020-01-22 22:19:00,Did you hear about #Gaming? Crazy stuff!,5714142,22:19:00,43934,26491,0.603,617,823,3353,213,244,64,265,258,36,31,69,17,9,821,2666
2020-11-26 21:13:00,Loving the latest updates on #AI!,2673146,21:13:00,47743,22380,0.4688,181,722,2632,483,54,43,642,108,47,27,29,14,9,2069,2674
2020-09-16 09:42:00,Loving the latest updates on #Football!,3722882,09:42:00,35386,7330,0.2071,952,876,4023,470,277,171,20,240,12,38,96,3,4,4773,1061
2020-04-02 06:52:00,Did you hear about #Gaming? Crazy stuff!,9846405,06:52:00,49303,37161,0.7537,1806,264,4753,421,139,131,84,147,19,38,43,12,1,1538,2396
2020-04-18 14:11:00,#BreakingNews is the future! Can't wait to see what happens next.,9960198,14:11:00,6845,6467,0.9448,742,228,3943,227,230,157,408,139,51,31,95,14,9,2706,1541
2020-07-12 16:16:00,Did you hear about #Football? Crazy stuff!,2891954,16:16:00,48211,29067,0.6029,1647,422,3829,260,209,95,123,198,60,25,81,20,9,1896,2992
2020-02-07 06:47:00,Did you hear about #AI? Crazy stuff!,7201342,06:47:00,27335,16225,0.5936,1360,572,3028,272,28,119,311,196,98,45,67,3,9,1627,1549
2020-04-19 20:33:00,Did you hear about #FoodLover? Crazy stuff!,8916250,20:33:00,9734,8726,0.8964,428,184,3515,157,207,152,329,373,31,18,83,13,10,2995,754
2020-01-13 06:44:00,"I just read an article on #Football, and it's amazing!",2535429,06:44:00,45071,35799,0.7943,756,40,3072,155,184,163,47,381,36,31,35,17,9,4549,2813
2020-11-20 03:15:00,Did you hear about #Gaming? Crazy stuff!,9044652,03:15:00,47703,5900,0.1237,1821,671,1851,290,121,128,57,264,59,35,53,8,7,2926,308
2020-06-26 05:05:00,Just saw something interesting about #AI. Thoughts?,7422009,05:05:00,17673,16298,0.9222,1057,711,678,166,238,126,243,399,55,45,89,4,10,2865,2010
2020-11-15 17:08:00,Did you hear about #BreakingNews? Crazy stuff!,9836652,17:08:00,41099,12454,0.303,1723,314,120,246,49,127,445,212,0,10,99,16,8,3214,1653
2020-07-22 19:27:00,"I just read an article on #AI, and it's amazing!",6599171,19:27:00,18041,17612,0.9762,1538,270,1051,134,67,106,100,212,8,11,11,4,2,4075,2817
2020-05-07 14:04:00,Loving the latest updates on #Gaming!,2982016,14:04:00,12084,3057,0.253,194,419,850,18,241,187,182,72,31,17,31,10,1,2706,893
2020-04-08 16:54:00,Loving the latest updates on #Gaming!,4356954,16:54:00,4253,2227,0.5236,513,977,3262,78,278,30,0,149,82,10,12,18,6,1813,536
2020-08-27 07:59:00,"I just read an article on #FoodLover, and it's amazing!",9446837,07:59:00,7514,4473,0.5953,1119,402,2035,236,239,83,620,334,96,47,71,19,5,893,1864
2020-12-25 05:09:00,"I just read an article on #FoodLover, and it's amazing!",5400916,05:09:00,1434,1322,0.9219,1970,666,3781,304,12,189,140,355,64,41,71,0,9,734,2924
2020-05-02 17:57:00,Loving the latest updates on #AI!,8850245,17:57:00,44031,26415,0.5999,1153,130,4606,252,173,135,281,212,59,29,85,16,10,922,1224
2020-10-22 01:10:00,Did you hear about #AI? Crazy stuff!,2229348,01:10:00,23147,9395,0.4059,1992,665,4991,266,58,135,141,238,19,5,28,1,9,4953,1982
2020-08-23 21:31:00,"I just read an article on #BreakingNews, and it's amazing!",4201631,21:31:00,24713,11412,0.4618,21,261,956,26,249,56,8,383,20,41,52,15,6,3382,1689
2020-12-23 20:33:00,"I just read an article on #Gaming, and it's amazing!",2824057,20:33:00,22142,13004,0.5873,879,367,130,102,145,196,1,115,9,34,15,18,3,2756,1740
2020-09-07 02:09:00,Loving the latest updates on #FoodLover!,2323295,02:09:00,19023,11409,0.5997,588,95,2672,458,180,171,295,306,5,11,14,0,6,4384,485
2020-01-08 04:29:00,#FoodLover is the future! Can't wait to see what happens next.,6786566,04:29:00,28588,23725,0.8299,41,419,3910,252,67,142,27,324,99,50,89,12,6,2025,1722
2020-03-02 21:02:00,"I just read an article on #AI, and it's amazing!",1793411,21:02:00,44748,37548,0.8391,143,415,3588,343,256,85,471,51,57,19,35,7,5,451,648
2020-08-03 20:37:00,"I just read an article on #FoodLover, and it's amazing!",8751737,20:37:00,44782,35284,0.7879,848,429,2490,250,123,138,269,255,57,21,2,2,0,4385,1153
2020-09-29 09:18:00,Just saw something interesting about #AI. Thoughts?,7302884,09:18:00,2212,1169,0.5285,724,456,4633,69,191,46,542,179,0,37,61,16,3,4955,2761
2020-02-03 10:06:00,Did you hear about #BreakingNews? Crazy stuff!,7673258,10:06:00,31990,3267,0.1021,357,20,4,309,49,11,256,71,0,11,83,3,1,3081,2639
2020-01-03 12:50:00,"I just read an article on #FoodLover, and it's amazing!",9883094,12:50:00,16148,11826,0.7324,1608,440,2694,490,4,126,486,104,7,45,19,18,9,4484,895
2020-11-02 00:44:00,Did you hear about #Football? Crazy stuff!,9906554,00:44:00,9384,4371,0.4658,1009,667,263,283,278,117,452,249,51,32,86,10,3,3608,157
2020-10-13 23:04:00,Did you hear about #AI? Crazy stuff!,2665838,23:04:00,2892,529,0.1829,1331,232,1011,232,185,130,486,334,77,3,89,9,3,3814,2901
2020-01-16 17:47:00,Loving the latest updates on #AI!,7851053,17:47:00,20620,13751,0.6669,587,882,3284,138,90,137,266,48,22,44,92,6,8,598,2138
2020-06-14 01:23:00,"I just read an article on #AI, and it's amazing!",9364745,01:23:00,16482,4042,0.2452,1510,493,782,337,272,126,593,312,12,19,9,5,4,2562,572
2020-12-28 21:52:00,Loving the latest updates on #AI!,7480215,21:52:00,15483,2737,0.1768,1514,418,3018,473,12,57,124,383,16,49,14,17,3,2834,739
2020-08-26 09:29:00,Loving the latest updates on #Gaming!,1612764,09:29:00,11595,7785,0.6714,1051,822,2840,446,143,190,337,399,42,47,45,8,10,4422,24
2020-07-24 20:14:00,Just saw something interesting about #Football. Thoughts?,1225395,20:14:00,37783,35539,0.9406,818,468,4787,469,133,26,622,358,97,11,99,3,8,4961,1267
2020-12-21 03:35:00,#AI is the future! Can't wait to see what happens next.,7192921,03:35:00,45448,40677,0.895,835,85,3600,296,37,4,482,280,28,18,13,3,0,4568,825
2020-09-05 17:26:00,Just saw something interesting about #AI. Thoughts?,4442645,17:26:00,21970,12749,0.5803,338,963,2604,402,162,192,600,279,7,42,55,0,8,2660,2822
2020-08-18 03:20:00,"I just read an article on #Football, and it's amazing!",3560638,03:20:00,4026,3906,0.9702,746,301,3955,83,18,115,351,209,74,26,91,1,7,3263,575
2020-10-24 08:57:00,Did you hear about #FoodLover? Crazy stuff!,8467658,08:57:00,4775,2060,0.4314,1495,514,4826,227,205,54,46,240,29,4,66,4,9,3818,2601
2020-12-09 20:50:00,Just saw something interesting about #Gaming. Thoughts?,6222596,20:50:00,39391,14232,0.3613,655,385,4416,3,17,43,415,70,4,18,79,3,7,2657,1544
2020-02-28 15:09:00,#Gaming is the future! Can't wait to see what happens next.,1859146,15:09:00,29688,24768,0.8343,1913,240,2315,338,158,175,70,253,58,32,37,5,4,1655,743
2020-12-04 03:58:00,Did you hear about #FoodLover? Crazy stuff!,3827624,03:58:00,39413,25861,0.6562,816,631,1801,183,281,175,686,267,15,14,74,19,6,4901,763
2020-10-07 19:27:00,Did you hear about #Gaming? Crazy stuff!,3872350,19:27:00,4073,1235,0.3032,253,777,4061,160,248,68,436,143,46,17,9,0,3,265,2373
2020-06-08 16:32:00,Just saw something interesting about #BreakingNews. Thoughts?,8244853,16:32:00,23866,15380,0.6444,693,963,4945,154,85,22,41,25,73,17,65,11,2,3068,2672
2020-04-06 16:15:00,#Football is the future! Can't wait to see what happens next.,1076089,16:15:00,39050,26534,0.6795,1754,355,4790,407,101,40,327,183,83,44,62,20,9,4006,1109
2020-10-12 03:59:00,#AI is the future! Can't wait to see what happens next.,8950572,03:59:00,7455,4678,0.6275,363,58,1496,59,275,0,401,302,10,37,60,5,0,1108,2811
2020-04-23 16:34:00,Just saw something interesting about #Gaming. Thoughts?,1369517,16:34:00,41554,8018,0.193,616,740,1737,275,265,93,387,110,51,22,86,0,3,2802,1662
2020-12-04 12:58:00,"I just read an article on #AI, and it's amazing!",9196373,12:58:00,26263,7399,0.2817,1741,289,4570,212,107,16,381,164,89,39,21,4,4,1598,2327
2020-11-18 22:35:00,Did you hear about #Football? Crazy stuff!,4183352,22:35:00,34051,16197,0.4757,1949,569,4337,273,281,56,3,229,6,29,30,8,4,1478,2809
2020-05-22 03:08:00,#FoodLover is the future! Can't wait to see what happens next.,9050233,03:08:00,44689,29979,0.6708,646,632,227,166,88,168,77,139,44,3,10,6,0,4108,649
2020-04-26 11:03:00,Just saw something interesting about #AI. Thoughts?,6214569,11:03:00,35672,12622,0.3538,1456,683,1239,328,106,63,682,21,53,11,27,19,8,2286,1180
2020-03-22 11:51:00,"I just read an article on #AI, and it's amazing!",9478943,11:51:00,19845,18239,0.9191,701,143,1478,28,239,182,698,48,62,9,11,1,4,3856,116
2020-04-15 14:36:00,Loving the latest updates on #FoodLover!,7923242,14:36:00,48673,1601,0.0329,343,688,3773,426,285,84,649,117,58,44,9,0,9,1024,1119
2020-01-04 16:31:00,Loving the latest updates on #Football!,5486238,16:31:00,22279,15458,0.6938,1734,771,4762,58,64,4,95,299,15,47,31,11,7,4369,820
